code,date_valo,prix_manar,prix_moteur_sql,ecart,abs_ecart,classification_finale,meilleur_scenario,reduction_pct,reste_apres_choc,type_titre,methode_valo,cause_probable
200802,2026-03-06,113598.95,113598.947772,0.002227999997558072,0.002227999997558072,Dans la tolérance (sensibilité),base_sql,0.0000,0.002228,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
200999,2026-03-06,110118.68,110118.680121,-0.00012100000458303839,0.00012100000458303839,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000121,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201093,2026-03-06,106004.81,106004.810892,-0.0008919999963836744,0.0008919999963836744,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000892,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201236,2026-03-06,109176.41,109173.963581,2.446418999999878,2.446418999999878,Probablement pas courbe seule,base_sql,0.0000,2.446419,ATP,AA,Écart Manar hors tolérance (-2.4464). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201317,2026-03-06,113697.7,113697.696338,0.0036620000028051436,0.0036620000028051436,Dans la tolérance (sensibilité),base_sql,0.0000,0.003662,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201328,2026-03-06,125847.76,125847.759531,0.0004689999914262444,0.0004689999914262444,Dans la tolérance (sensibilité),base_sql,0.0000,0.000469,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201331,2026-03-06,112115.03,112115.032546,-0.002546000003349036,0.002546000003349036,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002546,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201344,2026-03-06,120657.94,120657.943058,-0.0030580000020563602,0.0030580000020563602,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003058,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201350,2026-03-06,129051.99,129051.985543,0.004457000002730638,0.004457000002730638,Dans la tolérance (sensibilité),base_sql,0.0000,0.004457,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201379,2026-03-06,107389.82,107389.822018,-0.0020179999992251396,0.0020179999992251396,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002018,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201386,2026-03-06,111608.75,111608.753131,-0.0031310000049415976,0.0031310000049415976,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003131,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201408,2026-03-06,102847.31,102847.313805,-0.0038050000002840534,0.0038050000002840534,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003805,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201409,2026-03-06,117153.19,117153.190949,-0.0009489999938523397,0.0009489999938523397,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000949,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201426,2026-03-06,105906.49,105906.493684,-0.003683999995701015,0.003683999995701015,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003684,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201432,2026-03-06,103818.55,103818.554706,-0.004705999992438592,0.004705999992438592,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004706,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201465,2026-03-06,103238.86,103238.863479,-0.003479000006336719,0.003479000006336719,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003479,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201516,2026-03-06,107338.67,107338.668881,0.0011189999931957573,0.0011189999931957573,Dans la tolérance (sensibilité),base_sql,0.0000,0.001119,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201519,2026-03-06,103972.95,103972.953171,-0.0031710000039311126,0.0031710000039311126,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003171,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201524,2026-03-06,109602.6,109602.604034,-0.004033999997773208,0.004033999997773208,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004034,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201535,2026-03-06,104539.2,104539.204775,-0.0047750000085216016,0.0047750000085216016,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004775,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201536,2026-03-06,105982.99,105982.986443,0.0035570000036386773,0.0035570000036386773,Dans la tolérance (sensibilité),base_sql,0.0000,0.003557,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201551,2026-03-06,103379.99,103379.993548,-0.003547999993315898,0.003547999993315898,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003548,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201552,2026-03-06,101715.3,101715.295978,0.004022000008262694,0.004022000008262694,Dans la tolérance (sensibilité),base_sql,0.0000,0.004022,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201553,2026-03-06,103371.35,103371.347888,0.00211200000194367,0.00211200000194367,Dans la tolérance (sensibilité),base_sql,0.0000,0.002112,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201554,2026-03-06,101623.16,101623.155217,0.004782999996677972,0.004782999996677972,Dans la tolérance (sensibilité),base_sql,0.0000,0.004783,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201627,2026-03-06,93984.37,93984.367278,0.002721999990171753,0.002721999990171753,Dans la tolérance (sensibilité),base_sql,0.0000,0.002722,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201630,2026-03-06,101763.79,101763.789342,0.0006579999899258837,0.0006579999899258837,Dans la tolérance (sensibilité),base_sql,0.0000,0.000658,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201631,2026-03-06,98760.67,98760.66724,0.0027600000030361116,0.0027600000030361116,Dans la tolérance (sensibilité),base_sql,0.0000,0.002760,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201646,2026-03-06,95128.34,95128.33937,0.0006299999949987978,0.0006299999949987978,Dans la tolérance (sensibilité),base_sql,0.0000,0.000630,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201651,2026-03-06,99089.94,99089.942738,-0.002737999995588325,0.002737999995588325,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002738,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201657,2026-03-06,100529.99,100529.991817,-0.0018169999966630712,0.0018169999966630712,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001817,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201671,2026-03-06,101080.49,101080.488219,0.0017809999990276992,0.0017809999990276992,Dans la tolérance (sensibilité),base_sql,0.0000,0.001781,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201677,2026-03-06,99021.71,99021.706241,0.003758999999263324,0.003758999999263324,Dans la tolérance (sensibilité),base_sql,0.0000,0.003759,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201678,2026-03-06,100182.15,100182.153706,-0.0037060000031488016,0.0037060000031488016,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003706,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201763,2026-03-06,100536.13,100536.129,0.0010000000038417056,0.0010000000038417056,Dans la tolérance (sensibilité),base_sql,0.0000,0.001000,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201791,2026-03-06,106212.77,106212.771406,-0.0014059999957680702,0.0014059999957680702,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001406,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201792,2026-03-06,111196.87,111196.871797,-0.0017970000044442713,0.0017970000044442713,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001797,ATP,TA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201793,2026-03-06,118643.92,118643.921919,-0.0019190000020898879,0.0019190000020898879,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001919,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201808,2026-03-06,120090.46,120090.459154,0.0008460000099148601,0.0008460000099148601,Dans la tolérance (sensibilité),base_sql,0.0000,0.000846,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201809,2026-03-06,126139.27,126139.266009,0.003991000005044043,0.003991000005044043,Dans la tolérance (sensibilité),base_sql,0.0000,0.003991,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201821,2026-03-06,112618.46,112618.458883,0.001117000007070601,0.001117000007070601,Dans la tolérance (sensibilité),base_sql,0.0000,0.001117,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201822,2026-03-06,120365.95,120365.947209,0.002790999991702847,0.002790999991702847,Dans la tolérance (sensibilité),base_sql,0.0000,0.002791,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201835,2026-03-06,102880.61,102880.60723,0.002770000006421469,0.002770000006421469,Dans la tolérance (sensibilité),base_sql,0.0000,0.002770,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201836,2026-03-06,116383.97,116383.967688,0.0023119999968912452,0.0023119999968912452,Dans la tolérance (sensibilité),base_sql,0.0000,0.002312,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201837,2026-03-06,109333.61,109333.608825,0.0011749999976018444,0.0011749999976018444,Dans la tolérance (sensibilité),base_sql,0.0000,0.001175,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201840,2026-03-06,104102.83,104102.833422,-0.0034219999943161383,0.0034219999943161383,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003422,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201841,2026-03-06,113150.01,113150.007426,0.002573999998276122,0.002573999998276122,Dans la tolérance (sensibilité),base_sql,0.0000,0.002574,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201848,2026-03-06,102369.03,102369.034835,-0.0048349999997299165,0.0048349999997299165,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004835,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201853,2026-03-06,101998.81,101998.814542,-0.004541999995126389,0.004541999995126389,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004542,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201854,2026-03-06,115652.48,115652.476457,0.0035429999988991767,0.0035429999988991767,Dans la tolérance (sensibilité),base_sql,0.0000,0.003543,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201862,2026-03-06,107552.76,107552.762231,-0.002231000005849637,0.002231000005849637,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002231,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201865,2026-03-06,109787.15,109787.153199,-0.0031989999988581985,0.0031989999988581985,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003199,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201868,2026-03-06,101177.29,101177.286511,0.003488999995170161,0.003488999995170161,Dans la tolérance (sensibilité),base_sql,0.0000,0.003489,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201870,2026-03-06,108931.63,108931.634533,-0.004532999999355525,0.004532999999355525,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004533,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201872,2026-03-06,110887.83,110887.831126,-0.0011260000028414652,0.0011260000028414652,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001126,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201873,2026-03-06,114925.29,114925.286742,0.0032579999970039353,0.0032579999970039353,Dans la tolérance (sensibilité),base_sql,0.0000,0.003258,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201882,2026-03-06,103297.31,103297.309278,0.0007219999970402569,0.0007219999970402569,Dans la tolérance (sensibilité),base_sql,0.0000,0.000722,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201889,2026-03-06,103241.46,103241.459883,0.00011700000322889537,0.00011700000322889537,Dans la tolérance (sensibilité),base_sql,0.0000,0.000117,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201891,2026-03-06,102678.3,102678.296065,0.003935000000637956,0.003935000000637956,Dans la tolérance (sensibilité),base_sql,0.0000,0.003935,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201892,2026-03-06,102951.86,102951.858356,0.001644000003580004,0.001644000003580004,Dans la tolérance (sensibilité),base_sql,0.0000,0.001644,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201896,2026-03-06,101426.36,101426.361095,-0.0010949999996228144,0.0010949999996228144,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001095,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201898,2026-03-06,99504.4,99504.401952,-0.0019520000059856102,0.0019520000059856102,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001952,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201905,2026-03-06,99060.83,99060.829249,0.0007509999995818362,0.0007509999995818362,Dans la tolérance (sensibilité),base_sql,0.0000,0.000751,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201906,2026-03-06,101398.89,101398.894203,-0.004203000004054047,0.004203000004054047,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004203,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201913,2026-03-06,101107.59,101107.594793,-0.00479300000006333,0.00479300000006333,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004793,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201914,2026-03-06,98428.39,98428.394969,-0.004969000001437962,0.004969000001437962,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004969,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201918,2026-03-06,100999.88,100999.883813,-0.003812999988440424,0.003812999988440424,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003813,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201919,2026-03-06,99299.5,99299.504122,-0.004121999998460524,0.004121999998460524,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004122,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201926,2026-03-06,100478.47,100478.465456,0.0045439999958034605,0.0045439999958034605,Dans la tolérance (sensibilité),base_sql,0.0000,0.004544,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201929,2026-03-06,100468.6,100466.490632,2.109368000004906,2.109368000004906,Probablement pas courbe seule,base_sql,0.0000,2.109368,ATP,AA,Écart Manar hors tolérance (-2.1094). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201935,2026-03-06,100295.01,100295.013106,-0.0031060000037541613,0.0031060000037541613,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003106,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201937,2026-03-06,100339.65,100339.649296,0.0007039999909466133,0.0007039999909466133,Dans la tolérance (sensibilité),base_sql,0.0000,0.000704,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201938,2026-03-06,99015.2,99015.203858,-0.0038579999963985756,0.0038579999963985756,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003858,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201939,2026-03-06,100158.36,100158.356082,0.003918000002158806,0.003918000002158806,Dans la tolérance (sensibilité),base_sql,0.0000,0.003918,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201940,2026-03-06,100134.23,100134.230309,-0.0003090000100200996,0.0003090000100200996,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000309,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
201941,2026-03-06,99816.99,99816.986127,0.0038730000087525696,0.0038730000087525696,Dans la tolérance (sensibilité),base_sql,0.0000,0.003873,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
2151,2026-03-06,6814.71,6814.6398,0.0702000000001135,0.0702000000001135,Partiellement courbe,G2_joint_moins1bp,57.9772,0.029500,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (-0.0702). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
2185,2026-03-06,104676.86,104676.856453,0.0035470000002533197,0.0035470000002533197,Dans la tolérance (sensibilité),base_sql,0.0000,0.003547,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
5061,2026-03-06,77915.73,77888.790416,26.939583999992465,26.939583999992465,Probablement pas courbe seule,pil_prog_inf_LT_3391m1,35.5230,17.369827,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (-26.9396). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
5106,2026-03-06,32671.21,32673.434722,-2.2247220000026573,2.2247220000026573,Probablement pas courbe seule,pil_prog_inf_LT_1501p1,35.8360,1.427471,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (+2.2247). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
5107,2026-03-06,100905.85,100915.532422,-9.682421999998041,9.682421999998041,Probablement pas courbe seule,G2_joint_plus1bp,0.1375,-9.669108,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (+9.6824). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
5116,2026-03-06,56244.22,56252.704622,-8.484621999996307,8.484621999996307,Partiellement courbe,pil_prog_inf_LT_1865p1,88.0970,-1.009923,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (+8.4846). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
5117,2026-03-06,83081.38,83086.793255,-5.413254999992205,5.413254999992205,Partiellement courbe,pil_prog_sup_LT_4882p1,65.8387,1.849239,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (+5.4133). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
5119,2026-03-06,53790.13,53790.1333,-0.0033000000039464794,0.0033000000039464794,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003300,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
5122,2026-03-06,43798.95,43810.692192,-11.742192000005161,11.742192000005161,Probablement pas courbe seule,pil_prog_inf_LT_1865p1,29.9253,-8.228307,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (+11.7422). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
